epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,1300.42,0.82167,0.83889,0.60117,0.8534,0.80319,0.78132,0.8594,0.63106,0.72497,0.69855,0.72616,0.32121,0.89016,1.34575,0.73768,0.94357,0.000181703,0.000181703,0.000181703
92,1313.68,0.82374,0.83661,0.58343,0.85406,0.79665,0.78891,0.86044,0.63118,0.72812,0.70588,0.74089,0.32626,0.86644,1.19033,0.71422,0.93172,0.0001652,0.0001652,0.0001652
93,1327.04,0.77525,0.81606,0.58219,0.84542,0.87188,0.79266,0.89146,0.65602,0.80014,0.71829,0.75798,0.32502,0.84676,1.1385,0.63158,0.92762,0.000148696,0.000148696,0.000148696
94,1340.36,0.78708,0.81481,0.56484,0.85622,0.85904,0.79192,0.89055,0.65971,0.78206,0.71455,0.75872,0.34386,0.85224,1.22366,0.67567,0.93713,0.000132193,0.000132193,0.000132193
95,1353.64,0.77399,0.77131,0.56149,0.86455,0.77713,0.86876,0.89175,0.65996,0.72858,0.73747,0.76363,0.35161,0.87256,1.22293,0.64746,0.93591,0.00011569,0.00011569,0.00011569
96,1366.92,0.80589,0.828,0.56605,0.86203,0.85084,0.79119,0.88142,0.65807,0.78153,0.72567,0.77538,0.35399,0.84545,1.25384,0.64054,0.9312,9.91865e-05,9.91865e-05,9.91865e-05
97,1380.19,0.77542,0.79187,0.56627,0.86145,0.82356,0.82261,0.88925,0.65969,0.72275,0.76307,0.76396,0.3411,0.84453,1.2396,0.60779,0.93234,8.26832e-05,8.26832e-05,8.26832e-05
98,1393.32,0.77987,0.8194,0.54149,0.85696,0.79718,0.85063,0.8896,0.6611,0.72039,0.78389,0.76894,0.34425,0.83884,1.21672,0.62918,0.93659,6.61799e-05,6.61799e-05,6.61799e-05
99,1406.57,0.77458,0.7999,0.55245,0.85369,0.86343,0.7938,0.883,0.65903,0.79038,0.72327,0.77481,0.3453,0.83712,1.32228,0.64875,0.93465,4.96766e-05,4.96766e-05,4.96766e-05
100,1420.03,0.78523,0.80121,0.53479,0.85498,0.86368,0.79585,0.89211,0.66013,0.78168,0.71911,0.76874,0.33925,0.84541,1.22816,0.62998,0.9324,3.31733e-05,3.31733e-05,3.31733e-05
