epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,553.262,0.3053,0.36394,0.44762,0.8961,0.97953,0.81903,0.93239,0.89603,0.98207,0.82685,0.93795,0.89165,0.29148,0.8297,0.42191,0.84894,0.000438703,0.000438703,0.000438703
72,561.14,0.2969,0.36549,0.42328,0.89107,0.95757,0.85658,0.94002,0.89471,0.94183,0.8754,0.94227,0.89111,0.30432,0.75637,0.39396,0.86649,0.000424556,0.000424556,0.000424556
73,568.636,0.2916,0.39129,0.42756,0.88315,0.95024,0.86188,0.944,0.90455,0.94941,0.86538,0.94817,0.89987,0.29519,0.65112,0.41139,0.84479,0.000410409,0.000410409,0.000410409
74,576.323,0.28974,0.36668,0.4338,0.88564,0.96672,0.84854,0.95104,0.91546,0.97264,0.85307,0.95621,0.90905,0.27677,0.67942,0.36843,0.83282,0.000396262,0.000396262,0.000396262
75,583.741,0.28834,0.34744,0.43109,0.89111,0.93963,0.8784,0.94087,0.9035,0.94456,0.88316,0.94211,0.89132,0.30117,0.79695,0.43834,0.85211,0.000382115,0.000382115,0.000382115
76,591.908,0.28997,0.37035,0.41126,0.88434,0.94812,0.87036,0.93611,0.89518,0.94801,0.8727,0.93651,0.88842,0.29429,0.85586,0.43231,0.85215,0.000367967,0.000367967,0.000367967
77,599.385,0.28337,0.35908,0.40662,0.88143,0.89591,0.86499,0.93588,0.89709,0.89551,0.86975,0.93705,0.88863,0.29597,0.74375,0.46015,0.85799,0.00035382,0.00035382,0.00035382
78,606.84,0.27344,0.34812,0.38003,0.89074,0.93852,0.86706,0.94238,0.90027,0.93852,0.86706,0.94379,0.89495,0.30191,0.76385,0.41223,0.86106,0.000339673,0.000339673,0.000339673
79,615.007,0.27832,0.34428,0.37846,0.88307,0.94999,0.86793,0.93696,0.88233,0.94999,0.86793,0.9369,0.88081,0.30624,0.76839,0.40572,0.85902,0.000325526,0.000325526,0.000325526
80,622.711,0.27919,0.33898,0.39876,0.87298,0.96797,0.86952,0.92631,0.88339,0.97371,0.87426,0.93164,0.892,0.3016,0.74588,0.41761,0.84794,0.000311379,0.000311379,0.000311379
81,630.269,0.27535,0.33501,0.39808,0.88839,0.95641,0.85444,0.94881,0.89926,0.95641,0.85444,0.94945,0.89045,0.28863,0.77193,0.38635,0.85347,0.000297232,0.000297232,0.000297232
82,637.897,0.26737,0.34425,0.38418,0.87955,0.94782,0.84894,0.94719,0.90467,0.95405,0.8537,0.94829,0.89185,0.28531,0.76664,0.4026,0.8488,0.000283085,0.000283085,0.000283085
83,645.461,0.2711,0.33155,0.3623,0.87815,0.97184,0.88229,0.95306,0.91028,0.97184,0.88229,0.95519,0.90253,0.28286,0.72223,0.38064,0.84495,0.000268938,0.000268938,0.000268938
84,653.015,0.26116,0.32937,0.35184,0.8739,0.94622,0.88087,0.95119,0.9096,0.95127,0.88563,0.9546,0.90728,0.27721,0.73107,0.38446,0.8474,0.000254791,0.000254791,0.000254791
85,660.636,0.25828,0.32155,0.36528,0.87691,0.96484,0.86698,0.93827,0.89381,0.97062,0.87174,0.94349,0.89377,0.28853,0.73334,0.40429,0.85192,0.000240644,0.000240644,0.000240644
86,668.109,0.2681,0.33979,0.34389,0.87388,0.95544,0.86168,0.93812,0.88879,0.96092,0.86638,0.94334,0.8934,0.29369,0.73174,0.41049,0.87085,0.000226497,0.000226497,0.000226497
87,675.711,0.25215,0.31508,0.35402,0.87258,0.94997,0.87698,0.93896,0.89835,0.95542,0.88123,0.94361,0.89466,0.28628,0.73157,0.40037,0.86061,0.000212349,0.000212349,0.000212349
88,683.206,0.25642,0.33076,0.36013,0.87111,0.9547,0.87446,0.94703,0.91327,0.96009,0.87923,0.95179,0.90225,0.26908,0.78828,0.383,0.844,0.000198202,0.000198202,0.000198202
89,690.694,0.24033,0.3106,0.3362,0.87086,0.9614,0.85432,0.94715,0.90706,0.96698,0.85908,0.94947,0.89962,0.2735,0.81476,0.38657,0.84207,0.000184055,0.000184055,0.000184055
90,698.062,0.256,0.32646,0.33074,0.87413,0.94979,0.87003,0.94009,0.90341,0.95519,0.87479,0.94263,0.89615,0.27657,0.82112,0.39876,0.84632,0.000169908,0.000169908,0.000169908
91,721.454,0.24048,0.30577,0.37305,0.86271,0.9545,0.87983,0.92784,0.88581,0.96022,0.88459,0.93054,0.88487,0.31251,0.89924,0.42087,0.8753,0.000155761,0.000155761,0.000155761
92,729.067,0.2262,0.28018,0.26293,0.85214,0.93745,0.87983,0.93432,0.89158,0.94305,0.88459,0.93536,0.88943,0.28949,0.84827,0.41317,0.86201,0.000141614,0.000141614,0.000141614
93,736.657,0.20077,0.25078,0.22781,0.82818,0.94636,0.89521,0.94863,0.91397,0.95158,0.89986,0.94925,0.90044,0.29253,0.82271,0.39184,0.86144,0.000127467,0.000127467,0.000127467
94,744.09,0.21325,0.26345,0.23694,0.83768,0.94826,0.88767,0.94919,0.91583,0.94889,0.88617,0.94992,0.90391,0.28365,0.78228,0.37066,0.84997,0.00011332,0.00011332,0.00011332
95,751.95,0.21018,0.25499,0.23773,0.83819,0.9578,0.85098,0.94681,0.91522,0.96421,0.85574,0.94666,0.90138,0.27915,0.78533,0.39128,0.84372,9.91726e-05,9.91726e-05,9.91726e-05
96,760.055,0.20701,0.27156,0.23276,0.83697,0.96207,0.8542,0.93965,0.90302,0.96779,0.85896,0.94049,0.89766,0.27716,0.78911,0.4051,0.85039,8.50255e-05,8.50255e-05,8.50255e-05
97,768.376,0.19607,0.24817,0.22993,0.82016,0.95592,0.86141,0.9482,0.91874,0.96161,0.86618,0.94946,0.90705,0.26812,0.7821,0.38169,0.84704,7.08784e-05,7.08784e-05,7.08784e-05
98,776.346,0.1904,0.23893,0.21262,0.83018,0.9593,0.83124,0.95186,0.92202,0.9656,0.836,0.95403,0.90987,0.26226,0.78259,0.40332,0.84383,5.67313e-05,5.67313e-05,5.67313e-05
99,783.914,0.19411,0.24465,0.20758,0.82538,0.94863,0.84365,0.95164,0.92173,0.95466,0.84841,0.95436,0.91212,0.26504,0.78406,0.40822,0.84863,4.25842e-05,4.25842e-05,4.25842e-05
100,791.552,0.19407,0.24821,0.21105,0.82194,0.93557,0.86461,0.9471,0.91739,0.9411,0.86938,0.95078,0.90895,0.26561,0.80548,0.41108,0.84897,2.84371e-05,2.84371e-05,2.84371e-05
