epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,852.021,0.63532,0.7688,0.43814,0.80854,0.88829,0.87573,0.94241,0.73159,0.91433,0.83376,0.92693,0.56275,0.76925,0.89918,0.55933,0.8293,0.000181703,0.000181703,0.000181703
92,860.501,0.63237,0.74822,0.42473,0.8089,0.91406,0.83332,0.94542,0.74254,0.91214,0.82461,0.91952,0.56577,0.75439,1.06722,0.51824,0.82805,0.0001652,0.0001652,0.0001652
93,868.943,0.62256,0.74883,0.41999,0.80863,0.89269,0.85705,0.94258,0.73904,0.89118,0.84328,0.92052,0.5697,0.76147,0.86441,0.51261,0.82939,0.000148696,0.000148696,0.000148696
94,877.411,0.62154,0.73097,0.41203,0.80695,0.87204,0.89335,0.94391,0.74395,0.90908,0.83634,0.9337,0.57381,0.74999,0.87978,0.50154,0.8313,0.000132193,0.000132193,0.000132193
95,886.21,0.60574,0.72901,0.39714,0.80622,0.8912,0.86577,0.94153,0.74071,0.88436,0.85818,0.93327,0.56898,0.73814,0.88113,0.53649,0.83237,0.00011569,0.00011569,0.00011569
96,894.772,0.60431,0.72351,0.40162,0.79987,0.91382,0.83989,0.94226,0.74028,0.90773,0.83261,0.92587,0.56915,0.74427,1.01266,0.52462,0.82731,9.91865e-05,9.91865e-05,9.91865e-05
97,903.236,0.5855,0.67189,0.39172,0.80261,0.89729,0.86152,0.94141,0.73723,0.89821,0.84638,0.92297,0.56472,0.75797,0.8885,0.51668,0.82431,8.26832e-05,8.26832e-05,8.26832e-05
98,911.644,0.58498,0.72644,0.39195,0.80556,0.90339,0.8571,0.94003,0.73909,0.89152,0.84655,0.92301,0.57095,0.75732,0.99643,0.50976,0.82606,6.61799e-05,6.61799e-05,6.61799e-05
99,920.198,0.59447,0.71649,0.40289,0.80434,0.87557,0.87892,0.93777,0.74539,0.91382,0.82061,0.92726,0.57912,0.7486,0.88361,0.51396,0.82918,4.96766e-05,4.96766e-05,4.96766e-05
100,928.712,0.60012,0.71845,0.39121,0.80472,0.8739,0.86905,0.93705,0.74474,0.91791,0.83332,0.9286,0.57761,0.74985,0.87545,0.52348,0.82942,3.31733e-05,3.31733e-05,3.31733e-05
